submission,state
3/19/2022,PR
submission_dA1:A31ate,NY
3/11/2021,CO
12/1/2021,AR
1/2/2022,TN
11/22/2021,OK
5/30/2022,OK
5/17/2020,SD
4/3/2020,GU
9/4/2021,TN
5/9/2021,AR
8/15/2022,PW
1/1/2022,OK
5/1/2021,CO
4/3/2021,PA
10/16/2022,TN
3/17/2022,NYC
7/8/2020,WA
7/31/2020,NY
8/11/2020,WV
2/25/2022,WA
7/26/2021,OH
5/20/2022,MA
4/3/2022,SD
9/23/2021,IA
3/6/2020,RMI
7/26/2022,TN
9/5/2021,AS
7/20/2020,AL
4/9/2022,PR
6/6/2022,IN
3/19/2022,MA
submission_dA1:A31ate,TN
3/11/2021,FL
12/1/2021,ND
1/2/2022,PR
11/22/2021,SD
5/30/2022,OH
5/17/2020,ND
4/3/2020,MP
9/4/2021,NYC
5/9/2021,PA
8/15/2022,AL
1/1/2022,OH
5/1/2021,TX
4/3/2021,KS
10/16/2022,MP
3/17/2022,SD
7/8/2020,ND
7/31/2020,FL
8/11/2020,GU
2/25/2022,WV
7/26/2021,PW
5/20/2022,ND
4/3/2022,RMI
9/23/2021,TN
3/6/2020,AL
7/26/2022,ND
9/5/2021,GU
7/20/2020,WV
4/9/2022,GU
6/6/2022,TX
3/19/2022,NYC
submission_dA1:A31ate,OK
3/11/2021,CO
12/1/2021,AK
1/2/2022,PA
11/22/2021,PR
5/30/2022,PW
5/17/2020,MP
4/3/2020,OH
9/4/2021,TX
5/9/2021,KS
8/15/2022,RMI
1/1/2022,OK
5/1/2021,AK
4/3/2021,PW
10/16/2022,PA
3/17/2022,PA
7/8/2020,AS
submission_dA1:A31ate,WV
3/11/2021,AR
12/1/2021,KS
1/2/2022,PR
11/22/2021,NY
5/30/2022,AR
5/17/2020,AK
4/3/2020,HI
9/4/2021,SD
5/9/2021,WV
8/15/2022,SD
1/1/2022,HI
5/1/2021,GU
4/3/2021,RMI
10/16/2022,AS
3/17/2022,PW
7/8/2020,TN
7/31/2020,AR
8/11/2020,TN
2/25/2022,TX
7/26/2021,NM
5/20/2022,PW
4/3/2022,NY
9/23/2021,TN
3/6/2020,AS
7/26/2022,OH
9/5/2021,OH
7/20/2020,TN
4/9/2022,UT
6/6/2022,CO
3/19/2022,GU
submission_dA1:A31ate,PA
3/11/2021,SD
12/1/2021,GU
1/2/2022,FL
11/22/2021,WA
5/30/2022,CO
5/17/2020,PA
4/3/2020,AS
9/4/2021,AR
5/9/2021,IN
8/15/2022,IA
1/1/2022,HI
5/1/2021,HI
4/3/2021,GU
10/16/2022,HI
3/17/2022,UT
7/8/2020,AR
7/31/2020,HI
8/11/2020,RMI
2/25/2022,IN
7/26/2021,GU
5/20/2022,GU
4/3/2022,IN
9/23/2021,RMI
3/6/2020,AS
7/26/2022,TX
9/5/2021,FL
7/20/2020,PA
4/9/2022,ND
6/6/2022,NYC
3/19/2022,NYC
submission_dA1:A31ate,AR
3/11/2021,SD
12/1/2021,UT
1/2/2022,AR
11/22/2021,MA
5/30/2022,PA
5/17/2020,NYC
4/3/2020,SD
9/4/2021,TN
5/9/2021,AL
8/15/2022,AK
1/1/2022,CO
5/1/2021,AS
4/3/2021,NY
10/16/2022,RMI
3/17/2022,PW
7/8/2020,AS
7/31/2020,TN
8/11/2020,AL
2/25/2022,NY
7/26/2021,NM
5/20/2022,FL
4/3/2022,MS
9/23/2021,SD
3/6/2020,ND
7/26/2022,TX
9/5/2021,MP
7/20/2020,GA
4/9/2022,AL
6/6/2022,GA
3/19/2022,TN
submission_dA1:A31ate,TX
3/11/2021,IN
12/1/2021,MA
1/2/2022,PR
11/22/2021,MA
5/30/2022,WA
5/17/2020,OK
4/3/2020,OK
9/4/2021,PW
5/9/2021,AR
8/15/2022,IA
1/1/2022,FL
5/1/2021,IA
4/3/2021,KS
10/16/2022,TN
3/17/2022,CO
7/8/2020,PW
7/31/2020,NYC
8/11/2020,NY
2/25/2022,MS
7/26/2021,WA
5/20/2022,KS
4/3/2022,AL
9/23/2021,HI
3/6/2020,SD
7/26/2022,FL
9/5/2021,OH
7/20/2020,WA
4/9/2022,AL
6/6/2022,WA
3/19/2022,GA
submission_dA1:A31ate,NM
3/11/2021,PR
12/1/2021,OH
1/2/2022,MA
11/22/2021,MP
5/30/2022,NY
5/17/2020,AK
4/3/2020,HI
9/4/2021,CO
5/9/2021,AR
8/15/2022,UT
1/1/2022,NYC
5/1/2021,PA
4/3/2021,OH
10/16/2022,TX
3/17/2022,IA
7/8/2020,OH
7/31/2020,SD
8/11/2020,MA
2/25/2022,NY
7/26/2021,NY
5/20/2022,KS
4/3/2022,FL
9/23/2021,WA
3/6/2020,RMI
7/26/2022,OK
9/5/2021,WV
7/20/2020,KS
4/9/2022,WA
6/6/2022,PR
3/19/2022,MP
submission_dA1:A31ate,RMI
3/11/2021,WA
12/1/2021,GA
1/2/2022,NYC
11/22/2021,PA
5/30/2022,MP
5/17/2020,NY
4/3/2020,AK
9/4/2021,MS
5/9/2021,MA
8/15/2022,KS
1/1/2022,RMI
5/1/2021,GA
4/3/2021,AL
10/16/2022,AL
3/17/2022,PW
7/8/2020,WV
7/31/2020,AS
8/11/2020,ND
2/25/2022,PW
7/26/2021,MS
5/20/2022,ND
4/3/2022,MP
9/23/2021,WA
3/6/2020,AS
7/26/2022,TX
9/5/2021,NYC
7/20/2020,AR
4/9/2022,PW
6/6/2022,MA
3/19/2022,TX
submission_dA1:A31ate,IA
3/11/2021,IN
12/1/2021,KS
1/2/2022,IN
11/22/2021,AR
5/30/2022,AR
5/17/2020,RMI
4/3/2020,PR
9/4/2021,FL
5/9/2021,TX
8/15/2022,PW
1/1/2022,GU
5/1/2021,OH
4/3/2021,SD
10/16/2022,AR
3/17/2022,FL
7/8/2020,OH
7/31/2020,RMI
8/11/2020,IA
2/25/2022,AS
7/26/2021,PA
5/20/2022,GU
4/3/2022,PR
9/23/2021,PR
3/6/2020,CO
7/26/2022,MS
9/5/2021,FL
7/20/2020,GA
4/9/2022,MS
6/6/2022,OH
3/19/2022,WA
submission_dA1:A31ate,TN
3/11/2021,WA
12/1/2021,SD
1/2/2022,TN
11/22/2021,GU
5/30/2022,GA
5/17/2020,KS
4/3/2020,AR
9/4/2021,KS
5/9/2021,SD
8/15/2022,CO
1/1/2022,PA
5/1/2021,OH
4/3/2021,TX
10/16/2022,SD
3/17/2022,WA
7/8/2020,FL
7/31/2020,GA
8/11/2020,GU
2/25/2022,TN
7/26/2021,IA
5/20/2022,TX
4/3/2022,AK
9/23/2021,TX
3/6/2020,AS
7/26/2022,NY
9/5/2021,GU
7/20/2020,ND
4/9/2022,AS
6/6/2022,IN
3/19/2022,UT
submission_dA1:A31ate,TX
3/11/2021,TX
12/1/2021,TN
1/2/2022,NY
11/22/2021,NY
5/30/2022,HI
5/17/2020,MP
4/3/2020,ND
9/4/2021,WV
5/9/2021,PW
8/15/2022,MA
1/1/2022,AL
5/1/2021,AS
4/3/2021,WV
10/16/2022,MP
3/17/2022,AR
7/8/2020,MA
7/31/2020,CO
8/11/2020,OK
2/25/2022,IN
7/26/2021,UT
5/20/2022,MS
4/3/2022,AR
9/23/2021,MS
3/6/2020,OK
7/26/2022,RMI
9/5/2021,TX
7/20/2020,TN
4/9/2022,TN
6/6/2022,PW
3/19/2022,MA
submission_dA1:A31ate,NM
3/11/2021,WV
12/1/2021,PR
1/2/2022,HI
11/22/2021,ND
5/30/2022,UT
5/17/2020,PW
4/3/2020,AK
9/4/2021,PA
5/9/2021,CO
8/15/2022,TX
1/1/2022,PR
5/1/2021,PW
4/3/2021,MS
10/16/2022,KS
3/17/2022,TN
7/8/2020,GA
7/31/2020,WV
8/11/2020,UT
2/25/2022,IN
7/26/2021,PW
5/20/2022,GA
4/3/2022,GU
9/23/2021,OH
3/6/2020,MS
7/26/2022,GU
9/5/2021,MA
7/20/2020,NM
4/9/2022,KS
6/6/2022,WA
3/19/2022,MA
submission_dA1:A31ate,NM
3/11/2021,TX
12/1/2021,CO
1/2/2022,WA
11/22/2021,NYC
5/30/2022,HI
5/17/2020,HI
4/3/2020,NY
9/4/2021,PR
5/9/2021,MP
8/15/2022,HI
1/1/2022,WV
5/1/2021,GA
4/3/2021,SD
10/16/2022,IN
3/17/2022,TN
7/8/2020,PR
7/31/2020,GU
8/11/2020,PA
2/25/2022,FL
7/26/2021,TN
5/20/2022,IA
4/3/2022,AL
9/23/2021,OH
3/6/2020,TX
7/26/2022,PA
9/5/2021,PA
7/20/2020,ND
4/9/2022,PA
6/6/2022,HI
3/19/2022,UT
submission_dA1:A31ate,WV
3/11/2021,IA
12/1/2021,AR
1/2/2022,PW
11/22/2021,CO
5/30/2022,MS
5/17/2020,NY
4/3/2020,NYC
9/4/2021,OK
5/9/2021,GU
8/15/2022,GU
1/1/2022,ND
5/1/2021,CO
4/3/2021,CO
10/16/2022,IN
3/17/2022,WV
7/8/2020,PR
7/31/2020,MS
8/11/2020,GA
2/25/2022,NYC
7/26/2021,TN
5/20/2022,AR
4/3/2022,IA
9/23/2021,KS
3/6/2020,OK
7/26/2022,PR
9/5/2021,WV
7/20/2020,KS
4/9/2022,ND
6/6/2022,GA
3/19/2022,PW
submission_dA1:A31ate,OK
3/11/2021,ND
12/1/2021,AL
1/2/2022,PR
11/22/2021,AK
5/30/2022,CO
5/17/2020,KS
4/3/2020,NY
9/4/2021,PA
5/9/2021,MP
8/15/2022,PR
1/1/2022,PW
5/1/2021,KS
4/3/2021,IN
10/16/2022,KS
3/17/2022,MP
7/8/2020,MA
7/31/2020,NM
8/11/2020,KS
2/25/2022,MS
7/26/2021,AR
5/20/2022,OH
4/3/2022,MP
9/23/2021,WA
3/6/2020,AS
7/26/2022,TX
9/5/2021,GU
7/20/2020,AK
4/9/2022,WV
6/6/2022,PW
3/19/2022,PA
submission_dA1:A31ate,WA
3/11/2021,HI
12/1/2021,AL
1/2/2022,HI
11/22/2021,NYC
5/30/2022,IN
5/17/2020,NM
4/3/2020,FL
9/4/2021,CO
5/9/2021,IN
8/15/2022,PA
1/1/2022,NYC
5/1/2021,CO
4/3/2021,MA
10/16/2022,NY
3/17/2022,KS
7/8/2020,FL
7/31/2020,PA
8/11/2020,ND
2/25/2022,HI
7/26/2021,FL
5/20/2022,GU
4/3/2022,FL
9/23/2021,AS
3/6/2020,IN
7/26/2022,PW
9/5/2021,SD
7/20/2020,CO
4/9/2022,OK
6/6/2022,HI
3/19/2022,MP
submission_dA1:A31ate,WV
3/11/2021,AL
12/1/2021,GA
1/2/2022,WA
11/22/2021,AS
5/30/2022,FL
5/17/2020,TN
4/3/2020,NM
9/4/2021,WV
5/9/2021,WV
8/15/2022,TX
1/1/2022,PR
5/1/2021,IA
4/3/2021,IA
10/16/2022,GA
3/17/2022,NYC
7/8/2020,PR
7/31/2020,OH
8/11/2020,AR
2/25/2022,HI
7/26/2021,GA
5/20/2022,TX
4/3/2022,PA
9/23/2021,PW
3/6/2020,SD
7/26/2022,SD
9/5/2021,NYC
7/20/2020,RMI
4/9/2022,AL
6/6/2022,IA
3/19/2022,HI
submission_dA1:A31ate,WV
3/11/2021,GA
12/1/2021,AK
1/2/2022,GA
11/22/2021,NYC
5/30/2022,NYC
5/17/2020,HI
4/3/2020,KS
9/4/2021,SD
5/9/2021,AL
8/15/2022,TX
1/1/2022,TX
5/1/2021,GU
4/3/2021,TN
10/16/2022,GA
3/17/2022,OH
7/8/2020,WA
7/31/2020,MP
8/11/2020,ND
2/25/2022,PA
7/26/2021,AS
5/20/2022,GU
4/3/2022,HI
9/23/2021,WA
3/6/2020,UT
7/26/2022,RMI
9/5/2021,WV
7/20/2020,NYC
4/9/2022,AS
6/6/2022,IN
3/19/2022,OH
submission_dA1:A31ate,IN
3/11/2021,NM
12/1/2021,NYC
1/2/2022,TX
11/22/2021,TN
5/30/2022,MS
5/17/2020,AR
4/3/2020,NY
9/4/2021,HI
5/9/2021,UT
8/15/2022,ND
1/1/2022,FL
5/1/2021,WA
4/3/2021,IN
10/16/2022,PW
3/17/2022,HI
7/8/2020,CO
7/31/2020,MP
8/11/2020,HI
2/25/2022,KS
7/26/2021,KS
5/20/2022,MS
4/3/2022,SD
9/23/2021,OH
3/6/2020,OH
7/26/2022,IA
9/5/2021,AS
7/20/2020,NYC
4/9/2022,MP
6/6/2022,NY
3/19/2022,TX
submission_dA1:A31ate,AS
3/11/2021,MP
12/1/2021,FL
1/2/2022,HI
11/22/2021,TN
5/30/2022,WV
5/17/2020,RMI
4/3/2020,MS
9/4/2021,MS
5/9/2021,GU
8/15/2022,MP
1/1/2022,MA
5/1/2021,AR
4/3/2021,WA
10/16/2022,MA
3/17/2022,PR
7/8/2020,WA
7/31/2020,TX
8/11/2020,NY
2/25/2022,KS
7/26/2021,MS
5/20/2022,OK
4/3/2022,SD
9/23/2021,WV
3/6/2020,SD
7/26/2022,WV
9/5/2021,IN
7/20/2020,MS
4/9/2022,TN
6/6/2022,AL
3/19/2022,PR
submission_dA1:A31ate,NM
3/11/2021,FL
12/1/2021,ND
1/2/2022,AL
11/22/2021,NM
5/30/2022,MA
5/17/2020,OH
4/3/2020,PW
9/4/2021,AS
5/9/2021,AS
8/15/2022,WA
1/1/2022,HI
5/1/2021,TX
4/3/2021,PA
10/16/2022,KS
3/17/2022,AR
7/8/2020,WA
7/31/2020,MS
8/11/2020,TN
2/25/2022,UT
7/26/2021,NYC
5/20/2022,PW
4/3/2022,PA
9/23/2021,WV
3/6/2020,PW
7/26/2022,MA
9/5/2021,GA
7/20/2020,OK
4/9/2022,FL
6/6/2022,CO
3/19/2022,ND
submission_dA1:A31ate,CO
3/11/2021,SD
12/1/2021,AS
1/2/2022,WA
11/22/2021,SD
5/30/2022,MA
5/17/2020,IA
4/3/2020,NY
9/4/2021,SD
5/9/2021,WV
8/15/2022,TN
1/1/2022,AS
5/1/2021,IA
4/3/2021,CO
10/16/2022,AL
3/17/2022,ND
7/8/2020,WV
7/31/2020,GA
8/11/2020,FL
2/25/2022,UT
7/26/2021,PW
5/20/2022,NM
4/3/2022,FL
9/23/2021,CO
3/6/2020,UT
7/26/2022,IN
9/5/2021,HI
7/20/2020,KS
4/9/2022,PA
6/6/2022,PA
3/19/2022,IN
submission_dA1:A31ate,NYC
3/11/2021,TN
12/1/2021,TN
1/2/2022,AS
11/22/2021,GU
5/30/2022,AK
5/17/2020,PR
4/3/2020,NY
9/4/2021,ND
5/9/2021,TX
8/15/2022,NYC
1/1/2022,MS
5/1/2021,PR
4/3/2021,FL
10/16/2022,IA
3/17/2022,PW
7/8/2020,RMI
7/31/2020,HI
8/11/2020,TN
2/25/2022,GU
7/26/2021,OK
5/20/2022,MP
4/3/2022,AR
9/23/2021,GU
3/6/2020,PR
7/26/2022,UT
9/5/2021,OK
7/20/2020,TN
4/9/2022,TX
6/6/2022,IA
3/19/2022,AR
submission_dA1:A31ate,TX
3/11/2021,WV
12/1/2021,PA
1/2/2022,TN
11/22/2021,IN
5/30/2022,AS
5/17/2020,NY
4/3/2020,AK
9/4/2021,AK
5/9/2021,NM
8/15/2022,AS
1/1/2022,PR
5/1/2021,ND
4/3/2021,NM
10/16/2022,IN
3/17/2022,NY
7/8/2020,UT
7/31/2020,IA
8/11/2020,MP
2/25/2022,AK
7/26/2021,CO
5/20/2022,GA
4/3/2022,PR
9/23/2021,MS
3/6/2020,MP
7/26/2022,MS
9/5/2021,AK
7/20/2020,AS
4/9/2022,AS
6/6/2022,WV
3/19/2022,WV
submission_dA1:A31ate,IN
3/11/2021,AR
12/1/2021,IA
1/2/2022,PW
11/22/2021,TN
5/30/2022,AR
5/17/2020,HI
4/3/2020,AK
9/4/2021,NYC
5/9/2021,WA
8/15/2022,MA
1/1/2022,WV
5/1/2021,IA
4/3/2021,GA
10/16/2022,FL
3/17/2022,PR
7/8/2020,AS
7/31/2020,HI
8/11/2020,OH
2/25/2022,FL
7/26/2021,RMI
5/20/2022,PR
4/3/2022,FL
9/23/2021,TX
3/6/2020,NY
7/26/2022,GU
9/5/2021,MS
7/20/2020,AK
4/9/2022,TN
6/6/2022,KS
3/19/2022,KS
submission_dA1:A31ate,HI
3/11/2021,CO
12/1/2021,PA
1/2/2022,MS
11/22/2021,NM
5/30/2022,NM
5/17/2020,KS
4/3/2020,HI
9/4/2021,ND
5/9/2021,HI
8/15/2022,UT
1/1/2022,AL
5/1/2021,WA
4/3/2021,CO
10/16/2022,NYC
3/17/2022,IA
7/8/2020,NY
7/31/2020,PR
8/11/2020,AR
2/25/2022,MS
7/26/2021,NYC
5/20/2022,NM
4/3/2022,GA
9/23/2021,TX
3/6/2020,UT
7/26/2022,PR
9/5/2021,IN
7/20/2020,MA
4/9/2022,CO
6/6/2022,HI
3/19/2022,ND
submission_dA1:A31ate,NYC
3/11/2021,NM
12/1/2021,MA
1/2/2022,IA
11/22/2021,AS
5/30/2022,OH
5/17/2020,AR
4/3/2020,IA
9/4/2021,MA
5/9/2021,WV
8/15/2022,OH
1/1/2022,NM
5/1/2021,TN
4/3/2021,GU
10/16/2022,OK
3/17/2022,MP
7/8/2020,MA
7/31/2020,MA
8/11/2020,AK
2/25/2022,TN
7/26/2021,SD
5/20/2022,OH
4/3/2022,AL
9/23/2021,MA
3/6/2020,RMI
7/26/2022,NY
9/5/2021,TN
7/20/2020,PR
4/9/2022,NY
6/6/2022,TN
3/19/2022,PW
submission_dA1:A31ate,MA
3/11/2021,NY
12/1/2021,PW
1/2/2022,PR
11/22/2021,GU
5/30/2022,FL
5/17/2020,MP
4/3/2020,OH
9/4/2021,PA
5/9/2021,PA
8/15/2022,PA
1/1/2022,AS
5/1/2021,AK
4/3/2021,HI
10/16/2022,AR
3/17/2022,WV
7/8/2020,PW
submission_dA1:A31ate,HI
3/11/2021,TX
12/1/2021,FL
1/2/2022,NM
11/22/2021,NYC
5/30/2022,GU
5/17/2020,OK
4/3/2020,NM
9/4/2021,AS
5/9/2021,RMI
8/15/2022,NYC
1/1/2022,PW
5/1/2021,RMI
4/3/2021,SD
10/16/2022,MA
3/17/2022,NY
7/8/2020,NM
7/31/2020,OH
8/11/2020,RMI
2/25/2022,AK
7/26/2021,PW
5/20/2022,IA
4/3/2022,AR
9/23/2021,AS
3/6/2020,OK
7/26/2022,HI
9/5/2021,IN
7/20/2020,ND
4/9/2022,OK
6/6/2022,IA
3/19/2022,FL
submission_dA1:A31ate,AS
3/11/2021,GA
12/1/2021,SD
1/2/2022,NM
11/22/2021,PW
5/30/2022,AK
5/17/2020,AS
4/3/2020,IN
9/4/2021,NY
5/9/2021,WA
8/15/2022,MA
1/1/2022,OH
5/1/2021,AK
4/3/2021,MA
10/16/2022,IN
3/17/2022,GU
7/8/2020,TX
7/31/2020,TN
8/11/2020,ND
2/25/2022,MS
7/26/2021,NY
5/20/2022,TN
4/3/2022,MP
9/23/2021,AL
3/6/2020,PR
7/26/2022,RMI
9/5/2021,CO
7/20/2020,AL
4/9/2022,AS
6/6/2022,HI
3/19/2022,MP
submission_dA1:A31ate,TN
3/11/2021,WV
12/1/2021,ND
1/2/2022,OK
11/22/2021,UT
5/30/2022,NY
5/17/2020,HI
4/3/2020,CO
9/4/2021,SD
5/9/2021,AR
8/15/2022,PR
1/1/2022,PW
5/1/2021,MS
4/3/2021,TX
10/16/2022,MP
3/17/2022,OH
7/8/2020,IA
7/31/2020,WV
8/11/2020,NYC
2/25/2022,GA
7/26/2021,OK
5/20/2022,MA
4/3/2022,GU
9/23/2021,NYC
3/6/2020,CO
7/26/2022,CO
9/5/2021,OK
7/20/2020,PW
4/9/2022,AR
6/6/2022,UT
3/19/2022,UT
submission_dA1:A31ate,NYC
3/11/2021,MS
12/1/2021,WV
1/2/2022,CO
11/22/2021,NYC
5/30/2022,OK
5/17/2020,PA
4/3/2020,KS
9/4/2021,IA
5/9/2021,ND
8/15/2022,UT
1/1/2022,MS
5/1/2021,ND
4/3/2021,MS
10/16/2022,FL
3/17/2022,OH
7/8/2020,TX
7/31/2020,state
8/11/2020,KS
2/25/2022,ND
7/26/2021,AS
5/20/2022,AL
4/3/2022,AK
9/23/2021,RMI
3/6/2020,ND
7/26/2022,PR
9/5/2021,PW
7/20/2020,NM
4/9/2022,UT
6/6/2022,SD
3/19/2022,OH
submission_dA1:A31ate,NYC
3/11/2021,GU
12/1/2021,OK
1/2/2022,ND
11/22/2021,GU
5/30/2022,SD
5/17/2020,OK
4/3/2020,NY
9/4/2021,OK
5/9/2021,NYC
8/15/2022,MP
1/1/2022,AS
5/1/2021,AL
4/3/2021,GA
10/16/2022,SD
3/17/2022,NYC
7/8/2020,PA
7/31/2020,AS
8/11/2020,GA
2/25/2022,GU
7/26/2021,TX
5/20/2022,AS
4/3/2022,NY
9/23/2021,TX
3/6/2020,PA
7/26/2022,MS
9/5/2021,NYC
7/20/2020,NYC
4/9/2022,WA
6/6/2022,HI
3/19/2022,ND
submission_dA1:A31ate,SD
3/11/2021,WA
12/1/2021,TN
1/2/2022,UT
11/22/2021,ND
5/30/2022,KS
5/17/2020,TX
4/3/2020,SD
9/4/2021,NM
5/9/2021,NYC
8/15/2022,GA
1/1/2022,SD
5/1/2021,RMI
4/3/2021,HI
10/16/2022,WA
3/17/2022,UT
7/8/2020,OK
7/31/2020,MP
8/11/2020,KS
2/25/2022,NY
7/26/2021,KS
5/20/2022,GA
4/3/2022,AS
9/23/2021,TX
3/6/2020,PW
7/26/2022,OH
9/5/2021,UT
7/20/2020,AL
4/9/2022,SD
6/6/2022,IN
3/19/2022,NM
submission_dA1:A31ate,GA
3/11/2021,OK
12/1/2021,SD
1/2/2022,FL
11/22/2021,AL
5/30/2022,PR
5/17/2020,OH
4/3/2020,IN
9/4/2021,ND
5/9/2021,NYC
8/15/2022,AK
1/1/2022,SD
5/1/2021,KS
4/3/2021,MS
10/16/2022,PR
3/17/2022,UT
7/8/2020,PR
7/31/2020,NY
8/11/2020,FL
2/25/2022,WA
7/26/2021,PW
5/20/2022,HI
4/3/2022,WV
9/23/2021,UT
3/6/2020,TX
7/26/2022,IN
9/5/2021,GA
7/20/2020,FL
4/9/2022,SD
6/6/2022,TX
3/19/2022,NYC
submission_dA1:A31ate,IN
3/11/2021,ND
12/1/2021,UT
1/2/2022,OK
11/22/2021,NY
5/30/2022,GA
5/17/2020,FL
4/3/2020,AL
9/4/2021,AS
5/9/2021,WV
8/15/2022,WV
1/1/2022,ND
5/1/2021,OK
4/3/2021,NYC
10/16/2022,IA
3/17/2022,IA
7/8/2020,SD
7/31/2020,TN
8/11/2020,MA
2/25/2022,WA
7/26/2021,GU
5/20/2022,WA
4/3/2022,OH
9/23/2021,OH
3/6/2020,AK
7/26/2022,NY
9/5/2021,MP
7/20/2020,FL
4/9/2022,PW
6/6/2022,OH
3/19/2022,HI
submission_dA1:A31ate,MS
3/11/2021,CO
12/1/2021,GU
1/2/2022,PA
11/22/2021,MA
5/30/2022,GA
5/17/2020,PA
4/3/2020,WA
9/4/2021,TX
5/9/2021,PA
8/15/2022,NM
1/1/2022,IA
5/1/2021,MA
4/3/2021,MP
10/16/2022,UT
3/17/2022,ND
7/8/2020,AK
7/31/2020,CO
8/11/2020,RMI
2/25/2022,NYC
7/26/2021,TX
5/20/2022,TN
4/3/2022,CO
9/23/2021,MP
3/6/2020,PA
7/26/2022,MA
9/5/2021,MP
7/20/2020,HI
4/9/2022,TN
6/6/2022,KS
3/19/2022,KS
submission_dA1:A31ate,WA
3/11/2021,NM
12/1/2021,AL
1/2/2022,CO
11/22/2021,RMI
5/30/2022,OH
5/17/2020,TX
4/3/2020,KS
9/4/2021,NM
5/9/2021,WA
8/15/2022,KS
1/1/2022,IN
5/1/2021,IN
4/3/2021,IA
10/16/2022,TX
3/17/2022,MA
7/8/2020,GA
7/31/2020,MP
8/11/2020,MP
2/25/2022,MS
7/26/2021,UT
5/20/2022,AS
4/3/2022,IA
9/23/2021,FL
3/6/2020,GU
7/26/2022,CO
9/5/2021,WA
7/20/2020,NY
4/9/2022,GU
6/6/2022,MA
3/19/2022,NM
submission_dA1:A31ate,NY
3/11/2021,GA
12/1/2021,CO
1/2/2022,WV
11/22/2021,PR
5/30/2022,ND
5/17/2020,GA
4/3/2020,KS
9/4/2021,ND
5/9/2021,AL
8/15/2022,AS
1/1/2022,HI
5/1/2021,WA
4/3/2021,ND
10/16/2022,CO
3/17/2022,CO
7/8/2020,SD
7/31/2020,UT
8/11/2020,SD
2/25/2022,IA
7/26/2021,IN
5/20/2022,IN
4/3/2022,AR
9/23/2021,PA
3/6/2020,TX
7/26/2022,TN
9/5/2021,GU
7/20/2020,WA
4/9/2022,IA
6/6/2022,NYC
3/19/2022,ND
submission_dA1:A31ate,FL
3/11/2021,TX
12/1/2021,GA
1/2/2022,NM
11/22/2021,PR
5/30/2022,WV
5/17/2020,MA
4/3/2020,KS
9/4/2021,TN
5/9/2021,GU
8/15/2022,CO
1/1/2022,PW
5/1/2021,RMI
4/3/2021,OH
10/16/2022,UT
3/17/2022,GA
7/8/2020,WV
7/31/2020,IA
8/11/2020,PA
2/25/2022,ND
7/26/2021,KS
5/20/2022,RMI
4/3/2022,PW
9/23/2021,NY
3/6/2020,MS
7/26/2022,NM
9/5/2021,MS
7/20/2020,MP
4/9/2022,IN
6/6/2022,KS
3/19/2022,AK
submission_dA1:A31ate,AS
3/11/2021,OH
12/1/2021,PR
1/2/2022,PW
11/22/2021,UT
5/30/2022,ND
5/17/2020,KS
4/3/2020,AR
9/4/2021,WV
5/9/2021,AS
8/15/2022,IA
1/1/2022,FL
5/1/2021,UT
4/3/2021,NYC
10/16/2022,ND
3/17/2022,MP
7/8/2020,IN
7/31/2020,OH
8/11/2020,NYC
2/25/2022,TN
7/26/2021,IA
5/20/2022,OH
4/3/2022,AL
9/23/2021,SD
3/6/2020,RMI
7/26/2022,TN
9/5/2021,UT
7/20/2020,RMI
4/9/2022,AR
6/6/2022,SD
3/19/2022,UT
submission_dA1:A31ate,NYC
3/11/2021,MS
12/1/2021,RMI
1/2/2022,IA
11/22/2021,ND
5/30/2022,NY
5/17/2020,IN
4/3/2020,GU
9/4/2021,TX
5/9/2021,MP
8/15/2022,NYC
1/1/2022,IN
5/1/2021,AS
4/3/2021,MA
10/16/2022,MS
3/17/2022,TX
7/8/2020,KS
7/31/2020,WA
8/11/2020,MA
2/25/2022,PR
7/26/2021,PR
5/20/2022,IN
4/3/2022,SD
9/23/2021,AR
3/6/2020,FL
7/26/2022,PA
9/5/2021,KS
7/20/2020,PW
4/9/2022,MS
6/6/2022,PA
3/19/2022,MS
submission_dA1:A31ate,WA
3/11/2021,NY
12/1/2021,UT
1/2/2022,OK
11/22/2021,PA
5/30/2022,MA
5/17/2020,CO
4/3/2020,RMI
9/4/2021,SD
5/9/2021,MS
8/15/2022,NM
1/1/2022,FL
5/1/2021,AL
4/3/2021,AR
10/16/2022,KS
3/17/2022,AS
7/8/2020,AS
7/31/2020,OH
8/11/2020,TN
2/25/2022,AS
7/26/2021,ND
5/20/2022,RMI
4/3/2022,AS
9/23/2021,NY
3/6/2020,IA
7/26/2022,AR
9/5/2021,FL
7/20/2020,GU
4/9/2022,TN
6/6/2022,AR
3/19/2022,AK
submission_dA1:A31ate,TX
3/11/2021,AK
12/1/2021,AK
1/2/2022,MS
11/22/2021,TN
5/30/2022,UT
5/17/2020,GA
4/3/2020,AS
9/4/2021,AK
5/9/2021,OK
8/15/2022,NY
1/1/2022,IA
5/1/2021,NY
4/3/2021,UT
10/16/2022,ND
3/17/2022,SD
7/8/2020,KS
7/31/2020,NYC
8/11/2020,PW
2/25/2022,PW
7/26/2021,ND
5/20/2022,IA
4/3/2022,AL
9/23/2021,AK
3/6/2020,IN
7/26/2022,FL
9/5/2021,IA
7/20/2020,RMI
4/9/2022,OH
6/6/2022,MP
3/19/2022,RMI
